"id_origem","client_id","client_id_dest","primeira_compra_boleto","ultima_compra_boleto","tot_compra_boleto","n_compra_boleto","boleto_from0to30","boleto_from30to60","boleto_from60to90","boleto_from90to120","boleto_from120to150","boleto_from150to180","boleto_from180mais","boleto_n_from0to30","boleto_n_from30to60","boleto_n_from60to90","boleto_n_from90to120","boleto_n_from120to150","boleto_n_from150to180","boleto_n_from180mais","primeira_compra_ted","ultima_compra_ted","tot_compra_ted","n_compra_ted","ted_from0to30","ted_from30to60","ted_from60to90","ted_from90to120","ted_from120to150","ted_from150to180","ted_from180mais","ted_n_from0to30","ted_n_from30to60","ted_n_from60to90","ted_n_from90to120","ted_n_from120to150","ted_n_from150to180","ted_n_from180mais","primeira_compra","ultima_compra","tot_compra","n_compra","blu_from0to30","blu_from30to60","blu_from60to90","blu_from90to120","blu_from120to150","blu_from150to180","blu_from180mais","blu_n_from0to30","blu_n_from30to60","blu_n_from60to90","blu_n_from90to120","blu_n_from120to150","blu_n_from150to180","blu_n_from180mais","total_balance","total_balance_rede","future_balance","future_balance_rede","current_balance","current_balance_rede","vendas_from0to30","vendas_from30to60","vendas_from60to90","vendas_from90to120","vendas_from120to150","vendas_from150to180","vendas_from180mais","vendas_n_from0to30","vendas_n_from30to60","vendas_n_from60to90","vendas_n_from90to120","vendas_n_from120to150","vendas_n_from150to180","vendas_n_from180mais","cpf_cnpj_loja","data_ganho"
28864,28864,37822,2019-08-19 16:38:14,2020-07-27 23:55:03,9634.16,4,5194.52,0,0,0,0,0,4439.64,5194.52,0,0,0,0,0,4439.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115362.68,115362.68,107046.36681,107046.36681,8316.32457,8316.32457,64995.89,89747.97,70875.86,52609.1,27064.19,13069.42,214714.08,619,858,710,476,281,145,2151,"13055144000197",2019-04-26
43568,43568,10968,2020-07-27 18:46:14,2020-07-27 18:46:14,1386.21,1,1386.21,0,0,0,0,0,0,1386.21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24333.39,24333.39,20287.88,20287.88,4045.51575,4045.51575,15125,13248,25949,8615.01,15892,4340.01,0,82,76,149,80,117,38,0,"19047229000100",2020-02-19
39204,17715,10510,2020-07-27 18:14:58,2020-07-27 18:14:58,597.04,1,597.04,0,0,0,0,0,0,597.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7709.98,189742.8,1942.98,148483.26519,5767.00442,41259.60063,27097.98,16197.98,7300.96,5198.99,0,0,1.02,130,93,44,9,0,0,3,"34685227000130",2020-04-17
48766,15034,14398,2020-07-27 16:08:03,2020-07-27 16:08:03,830,1,830,0,0,0,0,0,0,830,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24294.48,48880.04,23647.6763,48050.1919,646.81529,829.87435,76379,0.6,0,0,0,0,0,154,1,0,0,0,0,0,"36474726000103",2020-07-07
17387,17387,10510,2019-04-25 15:45:17,2020-07-27 17:22:10,1981.36,5,592.18,0,0,0,0,0,1389.18,592.18,0,0,0,0,0,1389.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4411.19,4411.19,3444.89,3444.89,966.3034,966.3034,31634,27763.9,38914,20382,12250,25043,268589.1,217,188,196,134,102,144,2025,"27674259000174",2018-01-12
31864,22090,17851,2020-02-12 22:20:44,2020-07-27 18:01:11,39774.38,44,14966.03,13156.91,9185.6,0,0,2465.84,0,14966.03,13156.91,9185.6,0,0,2465.84,0,2020-05-28 17:05:52,2020-05-28 17:05:52,22942.28,1,0,0,22942.28,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253404.8,253872.66,230472.48668,230723.59668,22932.32662,23149.08077,372557,550994,372605.67,130377,179352.5,454068.75,2228473.14,835,1383,848,403,471,1018,5565,"33866156000109",2019-07-16
31864,22090,21774,2020-06-02 16:17:11,2020-07-27 17:16:42,41608.17,22,23975.17,16146,1487,0,0,0,0,23975.17,16146,1487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253404.8,253872.66,230472.48668,230723.59668,22932.32662,23149.08077,372557,550994,372605.67,130377,179352.5,454068.75,2228473.14,835,1383,848,403,471,1018,5565,"33866156000109",2019-07-16
22383,22383,13933,2019-12-27 17:31:49,2020-07-27 16:28:25,2536.63,17,158,0,0,362,0,0,2016.63,158,0,0,362,0,0,2016.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6768.72,6768.72,6750.65,6750.65,18.07302,18.07302,15928,11172.76,6632,868,5103,15086,105147.57,101,84,84,8,36,114,915,"06354725000164",2018-09-21
38558,38558,42497,2020-07-27 15:07:58,2020-07-27 15:07:58,1365,1,1365,0,0,0,0,0,0,1365,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75011.38,75011.38,63351.86489,63351.86489,11659.52471,11659.52471,68691.98,50515.1,51313,41714.5,27383.4,36158,131903.1,535,407,303,342,212,279,1112,"30520219000182",2019-11-04
43779,43774,18055,2020-05-29 15:46:41,2020-07-27 16:25:58,55401.14,7,29211,0,26190.14,0,0,0,0,29211,0,26190.14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7832.15,61410.43,4125.52,23016.15966,3706.6363,38394.31128,76679,122458,95620.33,55098.4,44856,55639.99,0,75,223,268,171,132,245,0,"06149817000293",2020-02-12
47045,47045,38584,2020-07-27 17:35:09,2020-07-27 17:43:42,2265.82,4,2265.82,0,0,0,0,0,0,2265.82,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35664.82,35664.82,17771.398,17771.398,17893.43738,17893.43738,35183.9,6174.05,0,0,0,0,0,124,27,0,0,0,0,0,"14151603000107",2020-06-17
47045,47045,38585,2020-07-27 17:35:09,2020-07-27 17:43:42,2265.82,4,2265.82,0,0,0,0,0,0,2265.82,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35664.82,35664.82,17771.398,17771.398,17893.43738,17893.43738,35183.9,6174.05,0,0,0,0,0,124,27,0,0,0,0,0,"14151603000107",2020-06-17
40042,40042,14853,2020-06-25 13:41:18,2020-07-27 17:35:01,1228.58,3,1002.62,225.96,0,0,0,0,0,1002.62,225.96,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.53,652.53,630.98,630.98,21.55196,21.55196,8294,21396.85,17807.6,12120.7,7327.8,5519.9,5196.41,39,118,103,68,38,32,38,"35282496000118",2019-10-30
43635,43635,10968,2020-07-27 16:14:23,2020-07-27 16:14:23,568.49,1,568.49,0,0,0,0,0,0,568.49,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5884.66,5884.66,5314.1,5314.1,570.5672,570.5672,21778.07,2269.5,6834.2,6077.3,3989.19,288.91,0,132,13,25,28,33,7,0,"36095211000100",2020-03-12
43635,43635,11422,2020-07-27 16:10:32,2020-07-27 16:10:32,321.13,1,321.13,0,0,0,0,0,0,321.13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5884.66,5884.66,5314.1,5314.1,570.5672,570.5672,21778.07,2269.5,6834.2,6077.3,3989.19,288.91,0,132,13,25,28,33,7,0,"36095211000100",2020-03-12
20241,20241,21584,2020-07-27 13:31:59,2020-07-27 13:31:59,622,1,622,0,0,0,0,0,0,622,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18055.56,18055.56,14926.99,14926.99,3128.5744,3128.5744,25946,4660.6,0,0,0,0,0,89,26,0,0,0,0,0,"15605513000101",2020-06-23
29618,14119,11941,2020-07-09 13:15:44,2020-07-27 15:37:22,26959.72,4,26959.72,0,0,0,0,0,0,26959.72,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182732.77,489126.31,158109.587,452865.17149,24623.19055,36261.15385,141461.3,151396.88,158562.67,88604.7,80354.7,50535.49,609696.61,633,797,764,532,441,239,3187,"10917530000233",2019-05-11
40900,40900,16245,2020-03-11 14:39:55,2020-07-27 15:22:09,5404.36,4,684.04,0,3659.8,0,1060.52,0,0,684.04,0,3659.8,0,1060.52,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60507.37,60507.37,54118.059,54118.059,6389.32334,6389.32334,84104.7,55226,60047.15,17088,7536.8,18466.5,16526.76,350,208,278,50,53,65,61,"27736542000183",2019-12-03
18015,18015,10033,2019-01-03 11:15:42,2020-07-27 15:04:01,13667.92,30,1296.97,747.64,534.51,1072.33,532.67,1178,8305.8,1296.97,747.64,534.51,1072.33,532.67,1178,8305.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38042.03,38042.03,32442.3925,32442.3925,5599.64771,5599.64771,40694.5,23024,34532,18652,13712,19350,326286.9,208,121,220,157,83,122,2095,"05101069000125",2018-03-04
21932,21932,16245,2019-03-06 16:39:28,2020-07-27 14:47:18,47020.3,44,8674.46,8536.19,1554.07,1565.98,1864.4,2840.26,21984.94,8674.46,8536.19,1554.07,1565.98,1864.4,2840.26,21984.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34572.49,34573,32198.0844,32198.0844,2374.41895,2374.93244,41670,36220.9,27026.9712,16405,11323,27573,282560.52,226,198,200,125,61,200,1846,"26960379000175",2018-08-24
41703,16568,23273,2020-04-18 11:41:57,2020-07-27 12:51:58,7333.4,7,3201.37,1337.53,1858.5,936,0,0,0,3201.37,1337.53,1858.5,936,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467.31,3467.31,3455.41,3455.41,11.90956,11.91952,29565,20020,23610,22681,13140,9010,17147.01,261,172,200,231,127,38,176,"35646045000112",2020-01-03
19869,19869,11941,2018-12-13 11:55:41,2020-07-27 12:32:22,12609.33,22,706,1551.09,782,1247,939.66,536.56,6847.02,706,1551.09,782,1247,939.66,536.56,6847.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148054.3,148054.3,83738.29233,83738.29233,64316.01282,64316.01282,65319,73663,52679,21138,34928,18232.21,501155.53,448,532,355,257,344,203,5265,"02984133000175",2018-05-16
43380,43380,44361,2020-07-27 13:59:19,2020-07-27 13:59:19,790.11,1,790.11,0,0,0,0,0,0,790.11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16479.17,16479.17,14114.14469,14114.14469,2365.03447,2365.03447,27563,14397,10094,3697,0.2,0,0,75,58,38,20,1,0,0,"19430594000107",2020-04-17
49193,19373,12816,2020-07-27 12:15:21,2020-07-27 12:15:21,1297.72,1,1297.72,0,0,0,0,0,0,1297.72,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499.07,86049.27,24443.2802,67322.7402,55.79522,18726.55669,76549,0,0,0,0,0,0,517,0,0,0,0,0,0,"07725370000135",2020-07-14
19376,19373,22075,2020-07-27 11:56:05,2020-07-27 11:56:05,1941.4,1,1941.4,0,0,0,0,0,0,1941.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2676.34,86049.27,2632.47,67322.7402,43.87894,18726.55669,58714,48366,41976,29182,15475,36420,466656.07,437,362,341,223,150,343,3993,"14231652000141",2018-08-15
19375,19373,12816,2020-07-27 11:52:29,2020-07-27 11:53:46,2757.88,2,2757.88,0,0,0,0,0,0,2757.88,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5938.76,86049.27,5908.29,67322.7402,30.47921,18726.55669,75775,66344,60495,39730,6850,0,836930.7,784,629,579,379,27,0,6938,"11768890000100",2018-06-08
42442,42442,29996,2020-05-22 17:22:15,2020-07-27 12:00:46,2393.62,8,1727.02,455,211.6,0,0,0,0,1727.02,455,211.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38124.63,38124.63,33418.33216,33418.33216,4706.30074,4706.30074,34290.4,35865.9,36649.5,26446.2,12196.1,14524.3,3924.51,190,203,259,204,105,127,40,"12636064000162",2020-01-26
30074,30074,15497,2020-07-27 14:17:35,2020-07-27 14:17:35,8324.15,1,8324.15,0,0,0,0,0,0,8324.15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113706.48,113706.48,71363.9902,71363.9902,42342.49059,42342.49059,46225,51972,32982,33368,18957,37562,97157,252,280,142,166,108,215,421,"11581812000275",2019-06-01
23281,23281,17589,2020-06-29 12:51:24,2020-07-27 12:49:28,17346.86,17,9959.7,7387.16,0,0,0,0,0,9959.7,7387.16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76843.38,76843.38,76793.39624,76793.39624,49.99525,49.99525,40823.1,72361.16,40830.51,31914.8,18721.42,49581.87,256904.15,135,127,100,98,53,90,683,"31104584000179",2018-11-05
23281,23281,18057,2020-06-22 13:45:06,2020-07-27 12:44:52,584.48,4,412.92,171.56,0,0,0,0,0,412.92,171.56,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76843.38,76843.38,76793.39624,76793.39624,49.99525,49.99525,40823.1,72361.16,40830.51,31914.8,18721.42,49581.87,256904.15,135,127,100,98,53,90,683,"31104584000179",2018-11-05
23281,23281,26697,2020-06-22 13:42:57,2020-07-27 12:43:19,2074.44,2,1037,1037.44,0,0,0,0,0,1037,1037.44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76843.38,76843.38,76793.39624,76793.39624,49.99525,49.99525,40823.1,72361.16,40830.51,31914.8,18721.42,49581.87,256904.15,135,127,100,98,53,90,683,"31104584000179",2018-11-05
45586,45586,27772,2020-07-27 12:52:19,2020-07-27 12:52:19,1993.74,1,1993.74,0,0,0,0,0,0,1993.74,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635.07,1635.07,402.84,402.84,1232.23895,1232.23895,40606,103285,35636,3790,20.2,0,0,117,328,103,2,2,0,0,"28102308000167",2020-04-30
42897,42897,10616,2020-03-02 13:37:05,2020-07-27 12:22:01,6508.56,4,3015,0,0,488.68,1702.5,1302.38,0,3015,0,0,488.68,1702.5,1302.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97561.5,158814.61,97561.50062,158944.27726,0,-129.65463,63160,89982.27,53700.3,41514.92,90239.4,117302.04,13996.6,505,828,551,382,890,1136,135,"35659500000114",2020-01-30
17082,17079,12779,2018-03-26 13:50:13,2020-07-27 11:48:26,33151.97,8,6849,0,0,0,0,5298.47,21004.5,6849,0,0,0,0,5298.47,21004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.75,310282.98,1467.75,169239.65044,0.00217,141043.38619,76037,42960,1490,3140,6300,900,862672.38,323,154,10,16,44,3,3709,"18750107000201",2018-03-22
41809,41807,11422,2020-03-23 14:21:51,2020-07-27 11:55:26,4306.39,7,1604.9,0,0,1749.26,952.23,0,0,1604.9,0,0,1749.26,952.23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16760.68,41054.03,7079.095,16222.92,9681.59902,24831.13743,16375.85,14494.3,14499.43,14597.62,5266.95,2379.16,4876.81,85,88,94,84,34,24,39,"01029647000109",2020-01-21
42357,42357,38066,2020-07-24 17:45:24,2020-07-24 17:45:24,156.76,1,156.76,0,0,0,0,0,0,156.76,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.88,588.88,201.83,201.83,387.0576,387.0576,1167.3,769.5,686.4,29.9,549.8,763.3,612.51,13,12,7,1,11,20,11,"02633497000100",2020-01-30
45008,45008,23824,2020-07-06 15:59:56,2020-07-24 17:41:46,1308,2,1308,0,0,0,0,0,0,1308,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.74,149.74,122.31,122.31,27.43146,27.43146,11827,10221.9,4892,4085,4766.5,0,0,40,35,11,22,26,0,0,"36197957000117",2020-03-20
18015,18015,10968,2019-09-23 13:26:35,2020-07-24 17:29:19,3730.91,6,1107.97,0,0,535.82,0,491.65,1595.47,1107.97,0,0,535.82,0,491.65,1595.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38042.03,38042.03,32442.3925,32442.3925,5599.64771,5599.64771,40694.5,23024,34532,18652,13712,19350,326286.9,208,121,220,157,83,122,2095,"05101069000125",2018-03-04
26903,16299,47483,2020-07-27 11:21:07,2020-07-27 11:21:07,9894.99,1,9894.99,0,0,0,0,0,0,9894.99,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16707.52,402107.97,16707.52,397908.5717,0,4199.43305,15612.9,16637,8529,0,20361,13864.4,222664.12,101,91,43,0,83,81,1556,"06091939000357",2019-02-25
19366,18613,12782,2018-09-10 14:06:06,2020-07-24 17:58:06,56933.82,35,4592.96,0,0,0,0,0,52340.86,4592.96,0,0,0,0,0,52340.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172490.4,511967.97,135897.5591,393760.34804,36592.85855,118207.65418,64041.9,61970,37947.6,22024,29001,42934,608845.37,276,351,214,97,126,165,2989,"22467313000197",2018-03-31
47040,47040,38584,2020-07-24 14:15:42,2020-07-24 14:15:42,4504.49,1,4504.49,0,0,0,0,0,0,4504.49,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35284.11,35284.7,29212.2862,29212.2862,6071.83149,6072.42195,98192.91,6892.13,0,0,0,0,0,325,17,0,0,0,0,0,"83122945000103",2020-06-17
16680,16680,10968,2020-07-24 14:15:19,2020-07-24 14:15:19,1655.66,1,1655.66,0,0,0,0,0,0,1655.66,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3845.89,3845.89,0,0,3845.89458,3845.89458,53429.2,52094.6,31058,20374.8,30310.2,22622,417098.53,336,338,195,81,155,184,2993,"23860025000160",2018-08-30
13615,13615,17630,2020-07-24 13:54:20,2020-07-24 13:54:20,862,1,862,0,0,0,0,0,0,862,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5816.32,5816.32,5641.408,5641.408,174.92253,174.92253,25773.5,10242.5,8718.63,15710.5,3320,1790.6,329835.91,109,68,43,86,34,9,1798,"28038794000100",2017-08-03
15710,15710,12020,2019-02-14 15:25:36,2020-07-24 11:57:11,3752.6,7,2454.59,0,0,0,0,0,1298.01,2454.59,0,0,0,0,0,1298.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14323.03,14323.03,12005.00422,12005.00422,2318.03208,2318.03208,18888.96,16009.99,16977.98,11877.99,19591.3,13442.6,265404.62,86,76,77,50,92,49,1464,"36529089000125",2017-11-01
19376,19373,21600,2020-07-20 14:14:36,2020-07-24 11:50:37,6182.16,3,6182.16,0,0,0,0,0,0,6182.16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2676.34,86049.27,2632.47,67322.7402,43.87894,18726.55669,58714,48366,41976,29182,15475,36420,466656.07,437,362,341,223,150,343,3993,"14231652000141",2018-08-15
43898,43898,19674,2020-07-23 19:30:41,2020-07-23 19:30:41,804.27,1,804.27,0,0,0,0,0,0,804.27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377.41,2377.41,2153.06,2153.06,224.35285,224.35285,10713,0,0,789,3128.5,53.01,0,37,0,0,16,27,2,0,"27987145000184",2020-03-04
24278,21225,46128,2020-06-26 12:20:50,2020-07-24 13:47:11,5332.14,2,2303.1,3029.04,0,0,0,0,0,2303.1,3029.04,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83672,103993.5,77560.6677,97882.1677,6111.34052,6111.35253,124854.99,106546.66,20822,2660,36380,43792.98,763672.25,381,316,81,16,152,214,2972,"30640951000277",2018-11-29
45195,45195,12816,2020-07-23 15:52:42,2020-07-23 15:52:42,1586.41,1,1586.41,0,0,0,0,0,0,1586.41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.59,1049.59,945.71,945.71,103.88878,103.88878,1458,4064,2945,0,127.2,0,0,24,37,29,0,3,0,0,"09390391000172",2020-05-29
